Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2016,1,4,20:00,UTC,5,1011.5,82,0,,-15.5,-18,50000,35,7.5,5.1
2016,1,4,21:00,UTC,0,1011.3,82,0,,-16.7,-19,40000,35,7.3,4.9
2016,1,4,22:00,UTC,0,1010.9,83,0,,-17.7,-19.9,50000,35,6.1,4.3
2016,1,4,23:00,UTC,1,1010.5,83,0,,-18.3,-20.5,29750,34,7.9,5.4
2016,1,5,00:00,UTC,0,1010.1,82,0,4,-18.8,-21,50000,32,8.1,5.7
2016,1,5,01:00,UTC,0,1009.7,82,0,,-19.2,-21.4,18720,31,7,4.8
2016,1,5,02:00,UTC,3,1009.6,82,0,,-19.3,-21.6,39050,32,6.2,4.4
2016,1,5,03:00,UTC,0,1009.4,82,0,,-19.5,-21.8,50000,18,4.5,3.4
2016,1,5,04:00,UTC,1,1009.1,82,0,,-19.8,-22.1,16910,28,5.4,3.8
2016,1,5,05:00,UTC,0,1008.8,82,0,,-20.1,-22.4,6220,26,5.2,3.7
2016,1,5,06:00,UTC,0,1009,81,0,,-20.8,-23.1,30000,14,6.1,3.9
2016,1,5,07:00,UTC,0,1008.8,80,0,,-21.2,-23.7,50000,15,5.2,3.7
2016,1,5,08:00,UTC,0,1009.1,81,0,,-21.2,-23.6,50000,12,6.5,4.4
2016,1,5,09:00,UTC,4,1009,80,0,,-19.9,-22.5,40000,16,6,4.5
2016,1,5,10:00,UTC,6,1008.6,80,0,,-18.7,-21.3,34940,22,6.4,4.3
2016,1,5,11:00,UTC,1,1008.5,80,0,,-18.6,-21.3,50000,13,5.5,4
2016,1,5,12:00,UTC,5,1008.3,80,0,,-17.7,-20.4,40000,17,6.3,4.5
2016,1,5,13:00,UTC,8,1008.4,80,0,4,-17.1,-19.6,7670,26,6.5,5
2016,1,5,14:00,UTC,7,1008.8,81,0,5,-17.6,-20,19700,30,7.1,5.2
2016,1,5,15:00,UTC,8,1009.1,83,0.5,6,-17.3,-19.6,5000,37,8.9,5.7
2016,1,5,16:00,UTC,8,1009.3,81,0,6,-17.4,-19.9,17960,35,8.9,6.6
2016,1,5,17:00,UTC,8,1009.7,81,0,6,-17.7,-20.2,19470,36,8.4,6.7
2016,1,5,18:00,UTC,6,1010.2,82,0,6,-18.5,-20.8,10000,37,9.3,6.6
2016,1,5,19:00,UTC,6,1010.6,82,0,5,-19.1,-21.5,50000,37,8.9,6.5
2016,1,5,20:00,UTC,8,1010.9,82,0,5,-19.2,-21.5,15780,38,8.1,5.8
2016,1,5,21:00,UTC,8,1011.4,81,0,5,-19.5,-21.9,25000,38,7.4,5.5
2016,1,5,22:00,UTC,7,1011.7,81,0,6,-19.6,-22,50000,38,7.2,5.4
2016,1,5,23:00,UTC,7,1011.8,81,0,5,-20.2,-22.5,15580,33,7.4,5.6
2016,1,6,00:00,UTC,4,1012.5,81,0,6,-20.6,-23,30000,36,7.2,5.3
2016,1,6,01:00,UTC,8,1013.1,81,0,6,-20.5,-23,50000,41,6.9,5
2016,1,6,02:00,UTC,1,1013.4,81,0,,-21.1,-23.5,50000,35,5.7,4.3
2016,1,6,03:00,UTC,4,1013.6,81,0,,-21.3,-23.7,25000,33,5.5,4.1
2016,1,6,04:00,UTC,2,1013.9,81,0,,-21.7,-24.1,25470,32,5.4,3.8
2016,1,6,05:00,UTC,7,1014,81,0,,-21.7,-24.2,11340,26,5.5,4.1
2016,1,6,06:00,UTC,8,1014.5,81,0,,-21.6,-24.1,30000,36,5.5,3.9
2016,1,6,07:00,UTC,7,1014.7,81,0,,-21.7,-24.2,22220,23,5.8,4.2
2016,1,6,08:00,UTC,3,1014.9,80,0,,-22.1,-24.6,31530,29,5.1,3.7
2016,1,6,09:00,UTC,2,1015.1,80,0,,-22,-24.6,20000,25,4.7,3.4
2016,1,6,10:00,UTC,6,1015.4,80,0,,-22,-24.6,7120,9,4.5,3.4
2016,1,6,11:00,UTC,3,1015.4,79,0,,-22,-24.7,27910,1,5,3.7
2016,1,6,12:00,UTC,1,1015.2,79,0,,-22,-24.7,20000,18,4,3
2016,1,6,13:00,UTC,0,1015.4,80,0,,-22.2,-24.8,8740,16,3.5,2.5
2016,1,6,14:00,UTC,0,1015.6,80,0,,-22.1,-24.7,32620,15,4.9,3.3
2016,1,6,15:00,UTC,0,1015.7,80,0,,-22.3,-24.9,8000,12,4.8,3.3
2016,1,6,16:00,UTC,0,1015.7,79,0,,-22.8,-25.4,50000,8,4.6,3
2016,1,6,17:00,UTC,0,1015.9,79,0,,-23,-25.7,50000,360,3.7,2.9
2016,1,6,18:00,UTC,0,1015.8,79,0,,-23.4,-26.1,30000,8,4.1,3.2
2016,1,6,19:00,UTC,0,1015.9,78,0,,-23.6,-26.3,50000,9,4.4,3.1
2016,1,6,20:00,UTC,0,1016.1,77,0,,-24,-26.8,36570,11,4.2,2.5
2016,1,6,21:00,UTC,0,1016,77,0,,-24.3,-27.1,30000,10,5.1,4.1
2016,1,6,22:00,UTC,0,1016,77,0,,-24.6,-27.4,50000,3,3.7,2.5
2016,1,6,23:00,UTC,0,1015.7,77,0,,-24.5,-27.4,50000,14,5.1,3.7
2016,1,7,00:00,UTC,0,1015.8,77,0,4,-25,-27.9,30000,4,3.9,2.4
2016,1,7,01:00,UTC,0,1016,77,0,,-25.4,-28.2,50000,360,2.8,2.3
2016,1,7,02:00,UTC,0,1016,77,0,,-25.4,-28.3,50000,353,4.4,3.4
2016,1,7,03:00,UTC,0,1015.8,77,0,,-25.5,-28.3,30000,357,4.1,2.7
2016,1,7,04:00,UTC,0,1015.9,77,0,,-25.3,-28.2,50000,355,5,3.9
2016,1,7,05:00,UTC,0,1016,77,0,,-25.6,-28.5,50000,359,3.6,3
2016,1,7,06:00,UTC,0,1016.4,76,0,,-25.8,-28.8,50000,347,3.8,2.8
2016,1,7,07:00,UTC,0,1016.4,76,0,,-26,-28.9,50000,356,4.6,3.5
2016,1,7,08:00,UTC,0,1016.3,76,0,,-25.8,-28.8,41960,355,3.6,2.7
2016,1,7,09:00,UTC,0,1016.3,76,0,,-25.1,-28,20000,347,3.5,2.6
2016,1,7,10:00,UTC,0,1016,76,0,,-23.9,-26.9,44460,344,3.4,2.1
2016,1,7,11:00,UTC,0,1016.1,76,0,,-23.1,-26.2,32180,330,3.6,2.8
2016,1,7,12:00,UTC,0,1016.4,76,0,,-22.7,-25.8,20000,333,3.2,2.5
2016,1,7,13:00,UTC,0,1016.2,77,0,,-23.1,-26,50000,335,4.2,3.7
2016,1,7,14:00,UTC,0,1015.8,77,0,,-23.8,-26.6,50000,19,2.8,2.2
2016,1,7,15:00,UTC,0,1016.2,78,0,,-24.4,-27.2,30000,349,3.3,2.6
2016,1,7,16:00,UTC,0,1016.1,78,0,,-24.7,-27.5,50000,341,2.9,2.3
2016,1,7,17:00,UTC,0,1016.1,78,0,,-25.5,-28.2,50000,310,1.9,1.6
2016,1,7,18:00,UTC,0,1016.1,78,0,,-25.3,-27.9,30000,312,2.2,1.9
2016,1,7,19:00,UTC,0,1016.4,77,0,,-26.1,-28.9,38030,291,1.8,1.6
2016,1,7,20:00,UTC,0,1016.4,76,0,,-27.1,-30,50000,279,2.4,2
2016,1,7,21:00,UTC,0,1016.1,77,0,,-26.5,-29.4,20000,322,1.5,0.9
2016,1,7,22:00,UTC,0,1016.3,77,0,,-26.3,-29.2,50000,338,2,1.6
2016,1,7,23:00,UTC,0,1016.3,76,0,,-27.2,-30.1,50000,305,1.6,1.3
